doid	name
Orphanet:437552	Autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity
Orphanet:437572	MYH7-related late-onset scapuloperoneal muscular dystrophy
Orphanet:438178	Severe intellectual disability-epilepsy-cataract syndrome due to fatty acyl-CoA reductase 1 deficiency
Orphanet:438159	STAT3-related early-onset multisystem autoimmune disease
Orphanet:438134	PCNA-related progressive neurodegenerative photosensitivy syndrome
Orphanet:438117	Steel syndrome
Orphanet:438075	Ketoacidosis due to monocarboxylate transporter-1 deficiency
Orphanet:438274	GCGR-related hyperglucagonemia
Orphanet:438216	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation
Orphanet:438207	Severe autosomal recessive macrothrombocytopenia
Orphanet:439212	Early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome
Orphanet:439218	KCNQ2-related epileptic encephalopathy
Orphanet:439822	PDE4D haploinsufficiency syndrome
Orphanet:439854	Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease
Orphanet:439897	Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome
Orphanet:440402	Interstitial lung disease due to ABCA3 deficiency
Orphanet:440354	Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome
Orphanet:440392	Interstitial lung disease due to SP-C deficiency
Orphanet:440713	Isolated sedoheptulokinase deficiency
Orphanet:440731	L-ferritin deficiency
Orphanet:440427	Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency
Orphanet:440437	Familial colorectal cancer Type X
Orphanet:440706	Ribose-5-P isomerase deficiency
Orphanet:441447	Early-onset posterior subcapsular cataract
Orphanet:441452	Early-onset lamellar cataract
Orphanet:443057	Sporadic porphyria cutanea tarda
Orphanet:443062	Familial porphyria cutanea tarda
Orphanet:442835	Undetermined early-onset epileptic encephalopathy
Orphanet:443197	X-linked erythropoietic protoporphyria
Orphanet:298	Mitochondrial neurogastrointestinal encephalomyopathy
Orphanet:443236	Orthostatic intolerance due to NET deficiency
Orphanet:443087	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency
Orphanet:277	Severe combined immunodeficiency due to adenosine deaminase deficiency
Orphanet:443162	NDE1-related microhydranencephaly
Orphanet:443811	PGM3-CDG
Orphanet:443988	Ventriculomegaly-cystic kidney disease
Orphanet:444092	Autoimmune interstitial lung disease-arthritis syndrome
Orphanet:444138	Peeling skin-leukonuchia-acral punctate keratoses-cheilitis-knuckle pads syndrome
Orphanet:444048	46,XX ovarian dysgenesis-short stature syndrome
Orphanet:444013	Combined oxidative phosphorylation deficiency type 23
Orphanet:444069	Lethal fetal brain malformation-duodenal atresia-bilateral renal hypoplasia syndrome
Orphanet:444077	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Orphanet:444072	Cerebellar-facial-dental syndrome
Orphanet:444463	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome
Orphanet:444490	Familial chylomicronemia syndrome
Orphanet:444458	Combined oxidative phosphorylation deficiency type 24
Orphanet:445110	Limb-girdle muscular dystrophy due to POMK deficiency
Orphanet:445062	Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome
Orphanet:445018	Combined immunodeficiency due to LRBA deficiency
Orphanet:447731	NIK deficiency
Orphanet:447737	DOCK2 deficiency
Orphanet:447740	Susceptibility to localized juvenile periodontitis
Orphanet:447877	Polymerase proofreading-related adenomatous polyposis
Orphanet:447896	Tremor-ataxia-central hypomyelination syndrome
Orphanet:447893	Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome
Orphanet:447792	Hemochromatosis type 5
Orphanet:447795	Lipoyl transferase 2 deficiency
Orphanet:447784	Mitochondrial pyruvate carrier deficiency
Orphanet:447757	Autosomal dominant complex spastic paraplegia type 9B
Orphanet:413667	Antidepressant or antipsychotic toxicity or dose selection
Orphanet:413674	Vitamin K antagonists toxicity or dose selection
Orphanet:413681	Oral antidiabetic drugs toxicity or dose selection
Orphanet:413684	Resistance to vitamin K antagonists
Orphanet:413687	Azathioprine or 6-mercatopurine toxicity or dose selection
Orphanet:413690	Methotrexate toxicity or dose selection
Orphanet:413693	Curariform drugs toxicity
Orphanet:413696	Statin toxicity
Orphanet:412066	PRKAR1B-related neurodegenerative dementia with intermediate filaments
Orphanet:412057	Autosomal recessive cerebellar ataxia due to STUB1 deficiency
Orphanet:412181	Epidermolysis bullosa simplex due to BP230 deficiency
Orphanet:412069	AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome
Orphanet:412189	Epidermolysis bullosa simplex due to exophilin 5 deficiency
Orphanet:412206	Primary failure of tooth eruption
Orphanet:420179	Malan overgrowth syndrome
Orphanet:414750	Phenytoin or carbamazepine toxicity
Orphanet:420702	Autosomal recessive severe congenital neutropenia due to CSF3R deficiency
Orphanet:420728	Combined oxidative phosphorylation deficiency type 20
Orphanet:420733	Combined oxidative phosphorylation deficiency type 21
Orphanet:420741	RIDDLE syndrome
Orphanet:420429	Glycogen storage disease due to acid maltase deficiency, late-onset
Orphanet:420584	Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome
Orphanet:420699	Autosomal recessive severe congenital neutropenia due to CXCR2 deficiency
Orphanet:420686	Woolly hair-palmoplantar keratoderma syndrome
Orphanet:420561	Temple-Baraitser syndrome
Orphanet:420573	Severe combined immunodeficiency due to CTPS1 deficiency
Orphanet:420566	Bleeding disorder due to CalDAG-GEFI deficiency
Orphanet:423461	Mucolipidosis type III alpha/beta
Orphanet:423470	Mucolipidosis type III gamma
Orphanet:423454	Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome
Orphanet:423384	Autosomal recessive severe congenital neutropenia due to JAGN1 deficiency
Orphanet:423479	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome
Orphanet:422526	Hereditary clear cell renal cell carcinoma
Orphanet:424107	Congenital myopathy with myasthenic-like onset
Orphanet:424099	Colobomatous microphthalmia-rhizomelic dysplasia syndrome
Orphanet:424027	Progressive myoclonic epilepsy type 8
Orphanet:423894	Microcephaly-complex motor and sensory axonal neuropathy syndrome
Orphanet:425120	STING-associated vasculopathy with onset in infancy
Orphanet:431361	Progressive encephalopathy with leukodystrophy due to DECR deficiency
Orphanet:431272	X-linked scapuloperoneal muscular dystrophy
Orphanet:431255	Scapuloperoneal spinal muscular atrophy
Orphanet:431149	Combined immunodeficiency due to OX40 deficiency
Orphanet:431166	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection
Orphanet:435438	Progressive myoclonic epilepsy type 7
Orphanet:434179	Orofaciodigital syndrome type 14
Orphanet:29072	Hereditary pheochromocytoma-paraganglioma
Orphanet:230	Dopamine beta-hydroxylase deficiency
Orphanet:725	Continuous spikes and waves during sleep
Orphanet:162	Cataract-glaucoma syndrome
Orphanet:88	Idiopathic aplastic anemia
Orphanet:26106	Hereditary diffuse gastric cancer
Orphanet:603	Distal myopathy, Welander type
Orphanet:588	Muscle-eye-brain disease
Orphanet:272	Congenital muscular dystrophy, Fukuyama type
Orphanet:600	Distal myopathy with vocal cord weakness
Orphanet:609	Tibial muscular dystrophy
Orphanet:602	GNE myopathy
Orphanet:123	Björnstad syndrome
Orphanet:898	Wagner disease
Orphanet:505	Graham Little-Piccardi-Lassueur syndrome
Orphanet:170	Woolly hair
Orphanet:91	Aromatase deficiency
Orphanet:785	Estrogen resistance syndrome
Orphanet:873	Desmoid tumor
Orphanet:841	Sebocystomatosis
Orphanet:867	Familial multiple trichoepithelioma
Orphanet:735	Porokeratosis of Mibelli
Orphanet:659	Mutilating palmoplantar keratoderma with periorificial keratotic plaques
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer
Orphanet:721	Gray platelet syndrome
Orphanet:722	Hypoplasminogenemia
Orphanet:749	Congenital prekallikrein deficiency
Orphanet:853	Fetal and neonatal alloimmune thrombocytopenia
Orphanet:483	Congenital high-molecular-weight kininogen deficiency
Orphanet:852	X-linked thrombocytopenia with normal platelets
Orphanet:465	Congenital plasminogen activator inhibitor type 1 deficiency
Orphanet:786	Glucocorticoid resistance
Orphanet:615	Familial atrial myxoma
Orphanet:1330	Partial atrioventricular canal
Orphanet:444	Marie Unna hereditary hypotrichosis
Orphanet:122	Birt-Hogg-Dubé syndrome
Orphanet:241	Dyschromatosis universalis
Orphanet:316	Progressive symmetric erythrokeratodermia
Orphanet:211	Familial cylindromatosis
Orphanet:779	Reynolds syndrome
Orphanet:31709	Infantile convulsions and choreoathetosis
Orphanet:477993	Palatal anomalies-widely spaced teeth-facial dysmorphism-developmental delay syndrome
Orphanet:477749	Pontine autosomal dominant microangiopathy with leukoencephalopathy
Orphanet:476119	Autosomal dominant preaxial polydactyly-upperback hypertrichosis syndrome
Orphanet:476113	TFRC-related combined immunodeficiency
Orphanet:476126	Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome
Orphanet:476406	Congenital generalized hypercontractile muscle stiffness syndrome
Orphanet:476394	PMP2-related Charcot-Marie-Tooth disease type 1
Orphanet:30925	Hereditary central diabetes insipidus
Orphanet:476084	Autosomal recessive limb-girdle muscular dystrophy type 2X
Orphanet:476096	Erythrokeratodermia-cardiomyopathy syndrome
Orphanet:476102	Hereditary pediatric Behçet-like disease
Orphanet:476093	Autosomal dominant distal axonal motor neuropathy-myofibrillar myopathy syndrome
Orphanet:71278	Congenital brain dysgenesis due to glutamine synthetase deficiency
Orphanet:71277	Encephalopathy due to GLUT1 deficiency
Orphanet:71212	Hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency
Orphanet:70592	Immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency
Orphanet:70595	Sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome
Orphanet:70594	Dopa-responsive dystonia due to sepiapterin reductase deficiency
Orphanet:70474	Leigh syndrome with cardiomyopathy
Orphanet:70472	Congenital lactic acidosis, Saguenay-Lac-Saint-Jean type
Orphanet:70567	Cholangiocarcinoma
Orphanet:69735	Hypotrichosis-lymphedema-telangiectasia-renal defect syndrome
Orphanet:69737	Bosley-Salih-Alorainy syndrome
Orphanet:69663	Low phospholipid associated cholelithiasis
Orphanet:69665	Intrahepatic cholestasis of pregnancy
Orphanet:69126	Pyogenic arthritis-pyoderma gangrenosum-acne syndrome
Orphanet:69087	Naegeli-Franceschetti-Jadassohn syndrome
Orphanet:69088	Anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome
Orphanet:69085	Limb-mammary syndrome
Orphanet:69084	Pure hair and nail ectodermal dysplasia
Orphanet:69076	Familial renal glucosuria
Orphanet:67044	Thrombocytopenia with congenital dyserythropoietic anemia
Orphanet:67045	X-linked intellectual disability with isolated growth hormone deficiency
Orphanet:67041	Hyaluronidase deficiency
Orphanet:67036	Autosomal dominant optic atrophy and cataract
Orphanet:66637	Diaphanospondylodysostosis
Orphanet:66628	Obesity due to congenital leptin deficiency
Orphanet:65282	Woolly hair-palmoplantar keratoderma-dilated cardiomyopathy syndrome
Orphanet:65285	Lhermitte-Duclos disease
Orphanet:65287	Beta-ureidopropionase deficiency
Orphanet:65288	Permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome
Orphanet:65684	Monomelic amyotrophy
Orphanet:65748	Multiple self-healing squamous epithelioma
Orphanet:65743	Autosomal dominant multiple pterygium syndrome
Orphanet:64751	Hereditary motor and sensory neuropathy type 5
Orphanet:64752	Hereditary sensory and autonomic neuropathy type 5
Orphanet:64753	Spinocerebellar ataxia with axonal neuropathy type 2
Orphanet:64754	Nevus comedonicus syndrome
Orphanet:63260	Craniorachischisis
Orphanet:63440	Isolated oxycephaly
Orphanet:63442	Angel-shaped phalango-epiphyseal dysplasia
Orphanet:63273	Distal myopathy with posterior leg and anterior hand involvement
Orphanet:60040	Megalencephaly-capillary malformation-polymicrogyria syndrome
Orphanet:60033	Idiopathic bronchiectasis
Orphanet:59303	Ichthyosis-hypotrichosis-sclerosing cholangitis syndrome
Orphanet:59306	McLeod neuroacanthocytosis syndrome
Orphanet:59181	Sorsby's fundus dystrophy
Orphanet:59135	Laing early-onset distal myopathy
Orphanet:56304	Atelosteogenesis type II
Orphanet:56305	Atelosteogenesis type III
Orphanet:55654	Hypotrichosis simplex
Orphanet:79233	Hypoxanthine guanine phosphoribosyltransferase partial deficiency
Orphanet:79230	Hemochromatosis type 2
Orphanet:79234	Crigler-Najjar syndrome type 1
Orphanet:79235	Crigler-Najjar syndrome type 2
Orphanet:79157	2-methylbutyryl-CoA dehydrogenase deficiency
Orphanet:79155	Encephalopathy due to hydroxykynureninuria
Orphanet:79154	2-aminoadipic 2-oxoadipic aciduria
Orphanet:79152	Disseminated superficial actinic porokeratosis
Orphanet:79146	Familial progressive hyperpigmentation
Orphanet:79159	Isobutyryl-CoA dehydrogenase deficiency
Orphanet:79107	Developmental malformations-deafness-dystonia syndrome
Orphanet:79106	Eiken syndrome
Orphanet:79113	Mandibulofacial dysostosis-microcephaly syndrome
Orphanet:79102	Thyrotoxic periodic paralysis
Orphanet:79105	Myxofibrosarcoma
Orphanet:79101	Hyperprolinemia type 2
Orphanet:79100	Atrophoderma vermiculata
Orphanet:79095	Congenital bile acid synthesis defect type 4
Orphanet:79096	Pyridoxal phosphate-responsive seizures
Orphanet:79134	DEND syndrome
Orphanet:79137	Generalized epilepsy-paroxysmal dyskinesia syndrome
Orphanet:79124	Hepatic veno-occlusive disease-immunodeficiency syndrome
Orphanet:77293	Niemann-Pick disease type B
Orphanet:77295	Odontoleukodystrophy
Orphanet:77261	Gaucher disease type 3
Orphanet:77292	Niemann-Pick disease type A
Orphanet:77298	Anophthalmia/microphthalmia-esophageal atresia syndrome
Orphanet:77297	Majeed syndrome
Orphanet:77301	Monosomy 9q22.3
Orphanet:79022	Simpson-Golabi-Behmel syndrome type 2
Orphanet:79083	PPARG-related familial partial lipodystrophy
Orphanet:79076	Juvenile polyposis of infancy
Orphanet:79087	Partial acquired lipodystrophy
Orphanet:79085	AKT2-related familial partial lipodystrophy
Orphanet:79084	Familial partial lipodystrophy, Köbberling type
Orphanet:79091	Hereditary inclusion body myopathy-joint contractures-ophthalmoplegia syndrome
Orphanet:75327	North Carolina macular dystrophy
Orphanet:75382	Oguchi disease
Orphanet:75391	Primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency
Orphanet:75392	Ehlers-Danlos syndrome, periodontitis type
Orphanet:75564	Acquired idiopathic sideroblastic anemia
Orphanet:75857	6q terminal deletion syndrome
Orphanet:75858	MORM syndrome
